0,14:22:06.109,2016.08.01 04:33:00  Qualquercoisa EURUSD,M1: K
0,14:22:06.109,2016.08.01 04:34:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.109,2016.08.01 04:36:00  Qualquercoisa EURUSD,M1: K
0,14:22:06.109,2016.08.01 04:37:00  Qualquercoisa EURUSD,M1: M
0,14:22:06.109,2016.08.01 04:38:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.109,2016.08.01 04:39:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.109,2016.08.01 04:40:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.109,2016.08.01 04:41:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.109,2016.08.01 04:43:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.109,2016.08.01 04:44:00  Qualquercoisa EURUSD,M1: K
0,14:22:06.109,2016.08.01 04:46:00  Qualquercoisa EURUSD,M1: J
0,14:22:06.109,2016.08.01 04:47:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.109,2016.08.01 04:49:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.109,2016.08.01 04:50:00  Qualquercoisa EURUSD,M1: J
0,14:22:06.109,2016.08.01 04:52:00  Qualquercoisa EURUSD,M1: J
0,14:22:06.109,2016.08.01 04:54:00  Qualquercoisa EURUSD,M1: K
0,14:22:06.109,2016.08.01 04:56:00  Qualquercoisa EURUSD,M1: J
0,14:22:06.109,2016.08.01 04:57:00  Qualquercoisa EURUSD,M1: L
0,14:22:06.109,2016.08.01 04:58:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.109,2016.08.01 05:00:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.109,2016.08.01 05:01:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.109,2016.08.01 05:02:00  Qualquercoisa EURUSD,M1: J
0,14:22:06.109,2016.08.01 05:03:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.109,2016.08.01 05:05:00  Qualquercoisa EURUSD,M1: K
0,14:22:06.109,2016.08.01 05:06:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.109,2016.08.01 05:07:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.109,2016.08.01 05:08:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.109,2016.08.01 05:09:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.109,2016.08.01 05:10:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.109,2016.08.01 05:12:00  Qualquercoisa EURUSD,M1: K
0,14:22:06.109,2016.08.01 05:13:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.109,2016.08.01 05:14:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.109,2016.08.01 05:16:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.109,2016.08.01 05:17:00  Qualquercoisa EURUSD,M1: C
0,14:22:06.109,2016.08.01 05:18:00  Qualquercoisa EURUSD,M1: time 1/8/2016 DW 9 I init price 1.11749
0,14:22:06.109,2016.08.01 05:19:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.109,2016.08.01 05:20:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.109,2016.08.01 05:21:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.109,2016.08.01 05:22:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.109,2016.08.01 05:23:00  Qualquercoisa EURUSD,M1: DW 9 E final price 1.117460 lucro -3
0,14:22:06.109,2016.08.01 05:24:00  Qualquercoisa EURUSD,M1: K
0,14:22:06.109,2016.08.01 05:25:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.109,2016.08.01 05:26:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.109,2016.08.01 05:27:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.109,2016.08.01 05:28:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.109,2016.08.01 05:29:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.109,2016.08.01 05:30:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.109,2016.08.01 05:31:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.109,2016.08.01 05:32:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.109,2016.08.01 05:33:00  Qualquercoisa EURUSD,M1: DW 9 E final price 1.117160 lucro -33
0,14:22:06.109,2016.08.01 05:34:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.109,2016.08.01 05:35:00  Qualquercoisa EURUSD,M1: J
0,14:22:06.109,2016.08.01 05:37:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.109,2016.08.01 05:38:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.109,2016.08.01 05:39:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.109,2016.08.01 05:40:00  Qualquercoisa EURUSD,M1: J
0,14:22:06.109,2016.08.01 05:42:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.109,2016.08.01 05:43:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.109,2016.08.01 05:44:00  Qualquercoisa EURUSD,M1: J
0,14:22:06.109,2016.08.01 05:45:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.125,2016.08.01 05:46:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.125,2016.08.01 05:47:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.125,2016.08.01 05:48:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.125,2016.08.01 05:49:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.125,2016.08.01 05:50:00  Qualquercoisa EURUSD,M1: G
0,14:22:06.125,2016.08.01 05:52:00  Qualquercoisa EURUSD,M1: B
0,14:22:06.125,2016.08.01 05:53:00  Qualquercoisa EURUSD,M1: K
0,14:22:06.125,2016.08.01 05:54:00  Qualquercoisa EURUSD,M1: F
0,14:22:06.125,2016.08.01 05:55:00  Qualquercoisa EURUSD,M1: F
